,result
48564,3
48565,0
48566,-3
48567,0
48568,0
48569,0
48570,0
48571,5
48572,0
48573,-1
48574,0
48575,2
48576,0
48577,0
48578,0
48579,0
48580,150
48581,2
48582,-63
48583,0
48584,-24
48585,-6
48586,1
48587,-828
48588,0
48589,-23
48590,-10
48591,0
48592,-13
48593,0
48594,-39
48595,-3
48596,0
48597,2
48598,0
48599,-2
48600,0
48601,32
48602,0
48603,18
48604,-1
48605,-94
48606,-3
48607,-10
48608,1
48609,-16
48610,0
48611,6
48612,-12
48613,-1
48614,-4
48615,0
48616,-14
48617,0
48618,-1
48619,-5
48620,-1
48621,0
48622,-14
48623,0
48624,1
48625,0
48626,-60
48627,2
48628,7
48629,1
48630,-1
48631,-70
48632,0
48633,4
48634,-7
48635,-1
48636,0
48637,-1
48638,33
48639,0
48640,-5
48641,66
48642,-2
48643,25
48644,5
48645,-1
48646,-52
48647,0
48648,-1
48649,-1
48650,-63
48651,1
48652,-53
48653,0
48654,-151
48655,0
48656,-197
48657,134
48658,-12
48659,365
48660,-32
48661,-137
48662,348
48663,0
48664,-1
48665,-58
48666,-64
48667,-5
48668,-1
48669,-5
48670,-124
48671,-45
48672,-1
48673,0
48674,-3
48675,0
48676,0
48677,-4
48678,-1
48679,6
48680,0
48681,0
48682,-2
48683,0
48684,-5
48685,0
48686,6
48687,0
48688,6
48689,142
48690,-79
48691,0
48692,0
48693,0
48694,-173
48695,0
48696,0
48697,-23
48698,0
48699,9
48700,0
48701,0
48702,0
48703,-14
48704,0
48705,-1
48706,94
48707,0
48708,1
48709,0
48710,0
48711,0
48712,-1
48713,-1
48714,0
48715,-5
48716,0
48717,0
48718,0
48719,0
48720,-3
48721,0
48722,0
48723,0
48724,0
48725,-34
48726,0
48727,31
48728,-18
48729,-3
48730,2
48731,0
48732,-41
48733,0
48734,-1
48735,15
48736,11
48737,-2
48738,0
48739,0
48740,-57
48741,2
48742,0
48743,-9
48744,0
48745,-347
48746,0
48747,1
48748,-63
48749,0
48750,0
48751,-3
48752,0
48753,0
48754,-1
48755,-1
48756,-1
48757,-3
48758,0
48759,-101
48760,-2557
48761,-1
48762,2
48763,-8
48764,-101
48765,-2
48766,-1
48767,-15
48768,-1
48769,0
48770,-6
48771,-20
48772,-1
48773,-1
48774,-340
48775,0
48776,0
48777,2
48778,0
48779,0
48780,-49
48781,-1
48782,1
48783,0
48784,61
48785,43
48786,0
48787,-1
48788,-1
48789,-32
48790,-22
48791,0
48792,0
48793,0
48794,0
48795,-1
48796,-5
48797,0
48798,-1
48799,587
48800,-11
48801,-2
48802,3
48803,0
48804,1
48805,111
48806,-16
48807,-2
48808,3
48809,-5
48810,-1
48811,0
48812,59
48813,-1
48814,-1
48815,-272
48816,-33
48817,-152
48818,0
48819,-1
48820,-7
48821,3
48822,-225
48823,-183
48824,-5
48825,0
48826,-1
48827,-1
48828,-1
48829,-17
48830,-5
48831,0
48832,-1
48833,0
48834,3
48835,-8
48836,-26
48837,10
48838,5
48839,5
48840,-78
48841,-21
48842,2
48843,-1873
48844,2
48845,0
48846,-1
48847,427
48848,-20
48849,-9
48850,0
48851,14
48852,0
48853,6
48854,-1
48855,0
48856,-4
48857,20
48858,-2
48859,5
48860,-3
48861,-404
48862,-4
48863,-1
48864,0
48865,-2
48866,0
48867,1
48868,-8
48869,-2
48870,-4
48871,-2
48872,0
48873,0
48874,0
48875,-2
48876,-1
48877,-25
48878,0
48879,-4
48880,-1
48881,0
48882,-6
48883,-1
48884,0
48885,-3
48886,-5
48887,0
48888,-2
48889,0
48890,0
48891,-11
48892,-58
48893,8
48894,0
48895,0
48896,-7
48897,-3
48898,0
48899,-14
48900,-2
48901,-3
48902,-2
48903,-2
48904,-43
48905,0
48906,0
48907,-2
48908,-3
48909,0
48910,-1
48911,0
48912,4
48913,5
48914,0
48915,0
48916,-4
48917,1
48918,-2
48919,14
48920,-2
48921,5
48922,-8
48923,-20
48924,-1
48925,4
48926,0
48927,0
48928,-2
48929,30
48930,-45
48931,0
48932,0
48933,-2
48934,8
48935,-1
48936,0
48937,-2
48938,0
48939,-127
48940,-5
48941,-5
48942,-13
48943,0
48944,1
48945,-1
48946,-1
48947,0
48948,-62
48949,-14
48950,-45
48951,0
48952,73
48953,0
48954,0
48955,-2
48956,0
48957,6
48958,0
48959,-21
48960,-5
48961,-1
48962,0
48963,-34
48964,-7
48965,0
48966,0
48967,-3
48968,-4
48969,0
48970,-2
48971,-1
48972,-1
48973,-1
48974,-1
48975,0
48976,0
48977,-1
48978,7
48979,0
48980,-1
48981,-4
48982,0
48983,-2
48984,52
48985,83
48986,0
48987,-1
48988,-1
48989,-659
48990,5
48991,-3
48992,0
48993,-281
48994,0
48995,-2
48996,31
48997,0
48998,2
48999,0
49000,0
49001,0
49002,-1
49003,-1
49004,-3
49005,0
49006,260
49007,0
49008,0
49009,-1
49010,-2
49011,0
49012,-3
49013,0
49014,-8
49015,2
49016,0
49017,-72
49018,0
49019,8
49020,-57
49021,0
49022,42
49023,-3
49024,-75
49025,-434
49026,-73
49027,7
49028,-236
49029,-14
49030,43
49031,-33
49032,1
49033,-42
49034,0
49035,-12
49036,53
49037,-2
49038,-2
49039,-149
49040,-6
49041,-2
49042,-3
49043,-3
49044,0
49045,318
49046,-5
49047,47
49048,24
49049,-3
49050,0
49051,-1
49052,-3
49053,-8
49054,0
49055,6
49056,-10
49057,-22
49058,-53
49059,-6
49060,-54
49061,153
49062,-73
49063,-4
49064,0
49065,-105
49066,6
49067,-1
49068,-2
49069,5
49070,-12
49071,11
49072,75
49073,-3
49074,1
49075,0
49076,272
49077,-739
49078,-1
49079,0
49080,-3
49081,-7
49082,0
49083,-1
49084,-1
49085,-5
49086,-9
49087,-2
49088,-10
49089,0
49090,-29
49091,0
49092,29
49093,-2
49094,-4
49095,0
49096,32
49097,-16
49098,39
49099,-69
49100,1
49101,1
49102,1
49103,0
49104,0
49105,-6
49106,-2
49107,-1
49108,-13
49109,76
49110,-1
49111,0
49112,-5705
49113,-4
49114,-1
49115,0
49116,-2
49117,0
49118,-2
49119,0
49120,0
49121,-1
49122,-9
49123,1
49124,-22
49125,0
49126,0
49127,0
49128,0
49129,-15
49130,-1
49131,-9
49132,-2
49133,0
49134,-1
49135,0
49136,0
49137,-7
49138,-1
49139,0
49140,0
49141,0
49142,-2
49143,0
49144,-2
49145,0
49146,-7
49147,-5
49148,28
49149,0
49150,-2
49151,-118
49152,-99
49153,-300
49154,0
49155,22
49156,-4
49157,-14
49158,-10
49159,27
49160,-19
49161,-1
49162,-6
49163,0
49164,-3
49165,-34
49166,-1
49167,-1
49168,1
49169,-6
49170,-1
49171,0
49172,96
49173,4
49174,-15
49175,1
49176,-63
49177,0
49178,3
49179,7
49180,-2
49181,-1
49182,-16
49183,-87
49184,-67
49185,-3
49186,8
49187,-1
49188,0
49189,-21
49190,0
49191,0
49192,-3
49193,0
49194,-3
49195,-3
49196,-11
49197,-1
49198,-33
49199,-1
49200,-6
49201,7
49202,0
49203,0
49204,3
49205,0
49206,-10
49207,-6
49208,-241
49209,0
49210,-19
49211,9
49212,0
49213,-429
49214,-3
49215,-1
49216,4
49217,0
49218,-150
49219,-1
49220,-7
49221,172
49222,2
49223,198
49224,12
49225,651
49226,-143
49227,-4
49228,1005
49229,21
49230,-5
49231,124
49232,12
49233,-13
49234,0
49235,0
49236,0
49237,-1
49238,-3
49239,1
49240,17
49241,1
49242,-6
49243,-2
49244,-9
49245,0
49246,-4
49247,0
49248,8
49249,0
49250,-6
49251,12
49252,-111
49253,0
49254,0
49255,0
49256,0
49257,0
49258,219
49259,0
49260,0
49261,-11
49262,2
49263,-12
49264,0
49265,-13
49266,0
49267,-1
49268,0
49269,0
49270,-7
49271,0
49272,0
49273,0
49274,-1
49275,-14
49276,0
49277,0
49278,0
49279,0
49280,0
49281,0
49282,0
49283,0
49284,1
49285,-62
49286,0
49287,12
49288,-11
49289,-19
49290,1
49291,5
49292,0
49293,0
49294,40
49295,-7
49296,4
49297,-1
49298,4
49299,-7
49300,8
49301,0
49302,0
49303,-13
49304,4
49305,49
49306,0
49307,-2
49308,-16
49309,-1
49310,3
49311,0
49312,-99
49313,0
49314,-1
49315,-1
49316,-1
49317,1
49318,-11
49319,0
49320,0
49321,-1
49322,8
49323,-3
49324,0
49325,67
49326,-2211
49327,1
49328,20
49329,-2
49330,98
49331,18
49332,-1
49333,-48
49334,-1
49335,-1
49336,-48
49337,-108
49338,-58
49339,0
49340,-32
49341,361
49342,0
49343,0
49344,0
49345,0
49346,0
49347,-15
49348,0
49349,36
49350,-1
49351,-1
49352,-11
49353,-131
49354,-1
49355,0
49356,0
49357,-1
49358,0
49359,-2
49360,0
49361,36
49362,-4
49363,0
49364,-1
49365,2
49366,-1
49367,0
49368,-647
49369,60
49370,-2
49371,-50
49372,0
49373,-3
49374,0
49375,11
49376,2
49377,0
49378,0
49379,-5
49380,0
49381,0
49382,-2
49383,-1
49384,0
49385,-11
49386,0
49387,-27
49388,-1
49389,-2
49390,-19
49391,12
49392,-4
49393,549
49394,-211
49395,-4
49396,0
49397,0
49398,-1
49399,-1
49400,1
49401,-8
49402,1
49403,0
49404,0
49405,-5
49406,-3
49407,0
49408,-4
49409,-2
49410,5
49411,-24
49412,0
49413,39
49414,22
49415,-5
49416,0
49417,1503
49418,2
49419,0
49420,0
49421,1
49422,0
49423,-16
49424,3
49425,-16
49426,0
49427,0
49428,1
49429,0
49430,0
49431,-20
49432,-496
49433,0
49434,-5
49435,-2
49436,-496
49437,-5
49438,0
49439,-9
49440,0
49441,-3
49442,-1
49443,0
49444,8
49445,-2
49446,-3
49447,-1
49448,0
49449,0
49450,0
49451,0
49452,0
49453,-2
49454,0
49455,11
49456,0
49457,0
49458,-3
49459,0
49460,-2
49461,0
49462,0
49463,-1
49464,0
49465,-5
49466,5
49467,0
49468,2
49469,-1
49470,0
49471,11
49472,-77
49473,-1
49474,0
49475,0
49476,-11
49477,5
49478,1
49479,-19
49480,-7
49481,-1
49482,0
49483,25
49484,32
49485,0
49486,0
49487,-16
49488,0
49489,0
49490,1
49491,0
49492,-29
49493,2
49494,-1
49495,-2
49496,2
49497,1
49498,-20
49499,-2
49500,-1
49501,-8
49502,-2
49503,14
49504,-1
49505,-3
49506,-2
49507,5
49508,0
49509,0
49510,-1
49511,-62
49512,3
49513,0
49514,0
49515,-2
49516,-24
49517,0
49518,1
49519,0
49520,-1
49521,-1
49522,-36
49523,-2
49524,-5
49525,-88
49526,0
49527,-1
49528,-9
49529,-1
49530,0
49531,0
49532,-31
49533,-8
49534,-53
49535,-2
49536,0
49537,308
49538,0
49539,0
49540,-1
49541,0
49542,0
49543,0
49544,-1
49545,0
49546,0
49547,78
49548,-13
49549,5
49550,0
49551,-1
49552,-4
49553,3
49554,0
49555,0
49556,-2
49557,-24
49558,3
49559,0
49560,-2
49561,0
49562,0
49563,-1
49564,-1
49565,0
49566,0
49567,0
49568,-1
49569,0
49570,0
49571,-5
49572,0
49573,-1
49574,-18
49575,-23
49576,-3
49577,0
49578,-2
49579,0
49580,-18
49581,0
49582,0
49583,-4
49584,0
49585,0
49586,148
49587,47
49588,0
49589,0
49590,-21
49591,-1
49592,0
49593,0
49594,-8
49595,-1
49596,0
49597,0
49598,-3
49599,0
49600,-410
49601,0
49602,0
49603,-1
49604,-6
49605,0
49606,0
49607,0
49608,5
49609,0
49610,0
49611,-15
49612,0
49613,4
49614,0
49615,0
49616,-43
49617,-4
49618,94
49619,20
49620,-3
49621,27
49622,9
49623,-247
49624,7
49625,-25
49626,56
49627,0
49628,-29
49629,2
49630,0
49631,0
49632,80
49633,0
49634,-13
49635,112
49636,-1
49637,0
49638,-35
49639,0
49640,-3
49641,-1
49642,-3
49643,0
49644,-201
49645,-2
49646,-52
49647,-14
49648,2
49649,0
49650,-1
49651,-3
49652,-1
49653,0
49654,0
49655,-5
49656,-1
49657,-19
49658,-129
49659,17
49660,32
49661,0
49662,-302
49663,48
49664,0
49665,-4
49666,-7
49667,-1
49668,2
49669,-16
49670,5
49671,-22
49672,0
49673,-14
49674,2
49675,0
49676,-479
49677,-6
49678,1
49679,0
49680,0
49681,-9
49682,-2
49683,0
49684,-1
49685,-2
49686,0
49687,-1
49688,-2
49689,0
49690,-2
49691,0
49692,0
49693,0
49694,3
49695,-2
49696,-7
49697,2
49698,0
49699,47
49700,-26
49701,1
49702,0
49703,0
49704,0
49705,0
49706,-4
49707,0
49708,0
49709,-2
49710,-1
49711,0
49712,-1
49713,-176
49714,0
49715,0
49716,5629
49717,-1
49718,12
49719,0
49720,12
49721,0
49722,-3
49723,0
49724,0
49725,-2
49726,2
49727,-1
49728,-3
49729,92
49730,0
49731,0
49732,0
49733,-3
49734,16
49735,0
49736,8
49737,0
49738,0
49739,-3
49740,0
49741,0
49742,0
49743,0
49744,0
49745,2
49746,-1
49747,-2
49748,0
49749,-1
49750,0
49751,0
49752,0
49753,-18
49754,-1
49755,0
49756,0
49757,0
49758,-15
49759,-5
49760,0
49761,0
49762,116
49763,116
49764,0
49765,0
49766,0
49767,0
49768,25
49769,8
49770,-35
49771,-19
49772,-1
49773,-1
49774,2
49775,0
49776,-2
49777,0
49778,11
49779,-4
49780,0
49781,0
49782,0
49783,6
49784,-1
49785,0
49786,-9
49787,-5
49788,-1
49789,-1
49790,0
49791,0
49792,0
49793,2
49794,-1
49795,2
49796,-2
49797,-27
49798,0
49799,-3
49800,-1
49801,-7
49802,0
49803,0
49804,28
49805,-1
49806,0
49807,2
49808,0
49809,0
49810,42
49811,0
49812,-1
49813,68
49814,0
49815,0
49816,-31
49817,-1
49818,0
49819,-4
49820,0
49821,-3
49822,-73
49823,-3
49824,-9
49825,1
49826,1
49827,-88
49828,0
49829,0
49830,108
49831,0
49832,-199
49833,0
49834,-4
49835,-7
49836,2
49837,-4
49838,-1
49839,-55
49840,142
49841,-1
49842,146
49843,10
49844,3
49845,-10
49846,0
49847,1640
49848,1
49849,0
49850,-1
49851,0
49852,-1
49853,-11
49854,5
49855,32
49856,-1
49857,-3
49858,0
49859,0
49860,0
49861,-4
49862,-1
49863,0
49864,0
49865,-1
49866,7
49867,-147
49868,0
49869,0
49870,0
49871,0
49872,-1
49873,-13
49874,0
49875,7
49876,0
49877,0
49878,-43
49879,0
49880,1
49881,16
49882,-8
49883,-7
49884,0
49885,0
49886,-1
49887,-1
49888,0
49889,0
49890,-1
49891,0
49892,0
49893,-13
49894,0
49895,0
49896,1
49897,0
49898,53
49899,0
49900,0
49901,0
49902,0
49903,-1
49904,-49
49905,0
49906,0
49907,-4
49908,-7
49909,1
49910,-4
49911,0
49912,0
49913,0
49914,0
49915,10
49916,9
49917,-8
49918,4
49919,0
49920,-2
49921,-13
49922,9
49923,0
49924,19
49925,0
49926,-2
49927,-2
49928,0
49929,-1
49930,0
49931,-89
49932,-5
49933,0
49934,-2
49935,1
49936,0
49937,-1
49938,0
49939,0
49940,-1
49941,0
49942,2
49943,0
49944,-4
49945,0
49946,-96
49947,2016
49948,-1
49949,-6
49950,-30
49951,-1
49952,-93
49953,1
49954,-42
49955,-1
49956,-1
49957,0
49958,44
49959,-80
49960,0
49961,0
49962,1
49963,295
49964,-214
49965,0
49966,0
49967,0
49968,0
49969,0
49970,50
49971,0
49972,-38
49973,0
49974,-2
49975,0
49976,-31
49977,0
49978,0
49979,0
49980,-1
49981,0
49982,-7
49983,-13
49984,0
49985,65
49986,0
49987,0
49988,4
49989,0
49990,8
49991,-292
49992,0
49993,-2
49994,-1
49995,-1
49996,-102
49997,-36
49998,-18
49999,0
50000,-6
50001,-25
50002,-5
50003,63
50004,-46
50005,8
50006,-77
50007,-12
50008,-2
50009,0
50010,-190
50011,-1
50012,-1
50013,-11
50014,-6
50015,-1
50016,-1
50017,-1
50018,-26
50019,-1
50020,-274
50021,-3
50022,6
50023,7
50024,0
50025,-31
50026,-27
50027,-60
50028,-6
50029,-5
50030,-12
50031,-45
50032,11
50033,-81
50034,-2
50035,-492
50036,-126
50037,-7
50038,-63
50039,-819
50040,-6
50041,-1773
50042,-7
50043,0
50044,0
50045,-3
50046,-15
50047,-195
50048,-15
50049,-3
50050,-101
50051,-2
50052,-38
50053,-27
50054,-58
50055,-60
50056,-1
50057,-2
50058,-1
50059,-8
50060,17
50061,0
50062,-17
50063,-76
50064,-42
50065,70
50066,-1
50067,19
50068,-74
50069,49
50070,63
50071,22
50072,-2
50073,-7
50074,56
50075,-7
50076,-70
50077,59
50078,-21
50079,-57
50080,-82
50081,-181
50082,-4
50083,-75
50084,0
50085,0
50086,71
50087,1
50088,0
50089,0
50090,0
50091,0
50092,-2
50093,-12
50094,43
50095,-3
50096,-29
50097,0
50098,16
50099,-1
50100,-31
50101,-905
50102,-32
50103,3
50104,-2098
50105,-7
50106,-39
50107,-4
50108,-1
50109,0
50110,-21
50111,-13
50112,-8
50113,0
50114,0
50115,0
50116,-113
50117,-145
50118,-2
50119,0
50120,-14
50121,-10
50122,-3
50123,23
50124,-4
50125,-3
50126,-12
50127,-4
50128,-12
50129,0
50130,-1
50131,-24
50132,-46
50133,7
50134,-1
50135,20
50136,-1
50137,10
50138,-15
50139,-19
50140,-128
50141,-5
50142,-1
50143,-12
50144,0
50145,7
50146,0
50147,0
50148,-10
50149,-99
50150,49
50151,-3
50152,-1
50153,-39
50154,-34
50155,-6
50156,-14
50157,-70
50158,-4
50159,41
50160,-5
50161,-9
50162,1
50163,-74
50164,1
50165,-9
50166,-1
50167,-43
50168,2
50169,-32
50170,-3
50171,-65
50172,-1
50173,-12
50174,-14
50175,16
50176,-51
50177,-14
50178,-7
50179,-2
50180,8
50181,-2
50182,-2
50183,-7
50184,-2
50185,-8
50186,-1
50187,-11
50188,19
50189,7
50190,-19
50191,-9
50192,-118
50193,-27
50194,19
50195,-13
50196,4
50197,-1
50198,-6
50199,0
50200,-84
50201,-4
50202,82
50203,-2
50204,23
50205,-25
50206,-78
50207,1
50208,-2
50209,-4
50210,-145
50211,-5
50212,-2
50213,7
50214,14
50215,-4
50216,-1
50217,-712
50218,-6
50219,29
50220,4
50221,-79
50222,-21
50223,-4
50224,-32
50225,0
50226,0
50227,3
50228,-6
50229,11
50230,34
50231,0
50232,-17
50233,-463
50234,0
50235,-34
50236,-62
50237,-3
50238,-29
50239,-10
50240,0
50241,-5
50242,-1
50243,4
50244,0
50245,6
50246,-1
50247,-1
50248,-301
50249,-33
50250,236
50251,37
50252,-1
50253,8
50254,0
50255,857
50256,-7
50257,-10
50258,-10
50259,0
50260,-1
50261,0
50262,-39
50263,-55
50264,-68
50265,1
50266,-9
50267,-1
50268,-19
50269,3
50270,-10
50271,0
50272,0
50273,-15
50274,-63
50275,-1
50276,0
50277,11
50278,34
50279,-2
50280,-57
50281,-34
50282,-5
50283,2
50284,20
50285,1
50286,-18
50287,-285
50288,-1
50289,-1
50290,-21
50291,0
50292,-13
50293,-2
50294,33
50295,-33
50296,238
50297,-4952
50298,0
50299,-1
50300,-10
50301,0
50302,-122
50303,-3
50304,-6
50305,-463
50306,-1
50307,50
50308,-1
50309,6
50310,-1
50311,15
50312,-56
50313,0
50314,0
50315,300
50316,-1
50317,-1
50318,6
50319,-6
50320,19
50321,-1
50322,0
50323,-6
50324,-1
50325,-360
50326,0
50327,-9
50328,-1
50329,-54
50330,-201
50331,102
50332,30
50333,-9
50334,-498
50335,95
50336,261
50337,-2455
50338,-36
50339,-9
50340,-379
50341,1
50342,1895
50343,-234
50344,41
50345,-12
50346,-108
50347,128
50348,-73
50349,33
50350,-3
50351,-57
50352,-228
50353,-1
50354,-18
50355,-10
50356,-4
50357,-19
50358,-1
50359,-50
50360,3
50361,-20
50362,-1
50363,-122
50364,-1
50365,-1
50366,109
50367,-18
50368,-8
50369,-2
50370,-2
50371,730
50372,-9
50373,-10
50374,45
50375,-42
50376,-13
50377,-28
50378,4
50379,0
50380,-4
50381,0
50382,-3
50383,-24
50384,-39
50385,-20
50386,-3
50387,5
50388,-14
50389,-2
50390,-1
50391,-75
50392,-210
50393,-18
50394,-2
50395,-42
50396,14
50397,-6
50398,118
50399,-37
50400,-33
50401,-6
50402,-35
50403,-72
50404,-62
50405,29
50406,-109
50407,9
50408,-2
50409,-1
50410,5
50411,-53
50412,-1
50413,-6
50414,-58
50415,-15
50416,-65
50417,3
50418,-2
50419,335
50420,199
50421,-11
50422,-18
50423,165
50424,-24
50425,-4
50426,-55
50427,6
50428,-21
50429,-888
50430,-1
50431,-7
50432,0
50433,35
50434,-36
50435,34
50436,25
50437,17
50438,-14
50439,-2
50440,0
50441,-13
50442,15
50443,-1
50444,-1
50445,-2
50446,0
50447,-4
50448,14
50449,-15
50450,-38
50451,-10
50452,-16
50453,-47
50454,-1
50455,-1
50456,2
50457,108
50458,117
50459,-2
50460,-184
50461,-10
50462,55
50463,1545
50464,-4
50465,2128
50466,-57
50467,0
50468,-6
50469,1
50470,14
50471,0
50472,-21
50473,-11
50474,-14
50475,-2
50476,-1
50477,-5
50478,14
50479,-22
50480,-1
50481,-2
50482,0
50483,415
50484,-4
50485,-3
50486,3127
50487,-1
50488,-3
50489,-2
50490,-19
50491,0
50492,-76
50493,0
50494,-13
50495,0
50496,-2
50497,-57
50498,-9
50499,-96
50500,62
50501,0
50502,-29
50503,0
50504,0
50505,0
50506,-2
50507,11
50508,89
50509,0
50510,-5
50511,-11
50512,-18
50513,0
50514,-25
50515,0
50516,-1
50517,0
50518,13
50519,0
50520,13
50521,6
50522,-1
50523,0
50524,-5
50525,-48
50526,0
50527,0
50528,0
50529,22
50530,1
50531,7
50532,-10
50533,-1
50534,-1
50535,45
50536,4
50537,-5
50538,-4
50539,-4
50540,-80
50541,0
50542,2
50543,-5
50544,-53
50545,679
50546,0
50547,-1816
50548,-1
50549,-7
50550,8
50551,2
50552,-3
50553,-14
50554,-39
50555,-4
50556,-6
50557,0
50558,-3
50559,-4
50560,-2
50561,-11
50562,-30
50563,-31
50564,-1
50565,0
50566,15
50567,-45
50568,62
50569,-2
50570,29
50571,0
50572,-3
50573,0
50574,-85
50575,-43
50576,-14
50577,-24
50578,-32
50579,7
50580,-88
50581,3
50582,-3
50583,-11
50584,-4
50585,-33
50586,-12
50587,-7
50588,-1
50589,-42
50590,0
50591,-53
50592,281
50593,-787
50594,-2
50595,-15
50596,12
50597,-12
50598,-4
50599,93
50600,-4
50601,-14
50602,-7
50603,-95
50604,1
50605,-31
50606,25
50607,-5
50608,39
50609,-72
50610,106
50611,-8
50612,-2
50613,-32
50614,-2
50615,0
50616,-2
50617,-1
50618,-204
50619,-1
50620,38
50621,1
50622,-2
50623,-109
50624,3
50625,-29
50626,0
50627,-32
50628,-15
50629,-5
50630,-36
50631,-6
50632,-38
50633,402
50634,-14
50635,0
50636,486
50637,-5
50638,-1
50639,-14
50640,-1
50641,-5
50642,-100
50643,5
50644,2
50645,-1
50646,-6
50647,-43
50648,-2
50649,30
50650,0
50651,-14
50652,7
50653,-9
50654,-2217
50655,-572
50656,-18
50657,-18
50658,149
50659,1184
50660,29
50661,-18
50662,-8
50663,-5
50664,0
50665,-11
50666,2
50667,0
50668,-7
50669,-8
50670,-4
50671,-338
50672,-22
50673,0
50674,-28
50675,1
50676,-6
50677,17
50678,-6
50679,24
50680,50
50681,-1
50682,-5
50683,0
50684,6
50685,0
50686,-86
50687,-17
50688,-2
50689,3
50690,-2
50691,-19
50692,207
50693,-70
50694,16
50695,-1
50696,5
50697,18
50698,0
50699,0
50700,0
50701,-4
50702,0
50703,-28
50704,0
50705,23
50706,0
50707,0
50708,0
50709,-54
50710,0
50711,-17
50712,-9
50713,0
50714,15
50715,-68
50716,-16
50717,-278
50718,-6
50719,-3
50720,-2
50721,-7
50722,-1
50723,0
50724,0
50725,-21
50726,0
50727,-16
50728,0
50729,-2
50730,-101
50731,0
50732,-1
50733,-2
50734,0
50735,-207
50736,138
50737,0
50738,0
50739,-2
50740,1
50741,8
50742,-3
50743,-199
50744,-3
50745,-14
50746,0
50747,291
50748,-126
50749,18
50750,-1
50751,-17
50752,-3
50753,-49
50754,32
50755,-25
50756,-9
50757,-1
50758,22
50759,44
50760,0
50761,-20
50762,-6
50763,27
50764,-3
50765,-3
50766,-1
50767,-150
50768,-89
50769,3
50770,-17
50771,0
50772,5
50773,-2
50774,-39
50775,-76
50776,-50
50777,-13
50778,-212
50779,0
50780,13
50781,0
50782,0
50783,-1
50784,5
50785,-6
50786,-18
50787,-1
50788,-6
50789,20
50790,-1
50791,0
50792,-279
50793,-4
50794,0
50795,0
50796,-45
50797,0
50798,-46
50799,13
50800,-3
50801,-19
50802,0
50803,-1
50804,7
50805,-92
50806,654
50807,10
50808,0
50809,1
50810,-14
50811,-36
50812,25
50813,-1
50814,-1
50815,-12
50816,74
50817,-4
50818,-1
50819,-13
50820,-218
50821,-6
50822,-5
50823,-3
50824,-12
50825,3
50826,-373
50827,67
50828,71
50829,-9
50830,-1
50831,1749
50832,550
50833,-12
50834,-48
50835,-1
50836,-1
50837,-10
50838,-2
50839,-33
50840,-5
50841,-1
50842,-2
50843,88
50844,0
50845,0
50846,-88
50847,-88
50848,0
50849,-21
50850,-7
50851,8
50852,20
50853,0
50854,-2
50855,-2
50856,0
50857,9
50858,-9
50859,-1
50860,-1
50861,-45
50862,0
50863,0
50864,6
50865,-1
50866,0
50867,0
50868,-2
50869,-17
50870,-792
50871,0
50872,-95
50873,-55
50874,0
50875,-1
50876,0
50877,-2
50878,-1
50879,-3
50880,-220
50881,1
50882,-21
50883,-75
50884,-31
50885,-12
50886,67
50887,-5
50888,59
50889,4
50890,0
50891,5
50892,-1
50893,0
50894,0
50895,15
50896,-161
50897,9
50898,0
50899,-2
50900,-6
50901,-464
50902,-4
50903,-39
50904,-379
50905,1
50906,0
50907,0
50908,0
50909,-4
50910,-1
50911,-1
50912,0
50913,0
50914,4
50915,-10
50916,5
50917,-7
50918,0
50919,-10
50920,110
50921,0
50922,-28
50923,-8
50924,0
50925,1110
50926,10
50927,-1
50928,-1
50929,-47
50930,-3
50931,-182
50932,-1
50933,-12
50934,0
50935,0
50936,1
50937,0
50938,1
50939,2
50940,31
50941,-12
50942,-8
50943,-3
50944,0
50945,-3
50946,-1
50947,-1
50948,-5
50949,-5
50950,5
50951,-1
50952,0
50953,0
50954,1
50955,-1
50956,5
50957,-6
50958,1
50959,11
50960,0
50961,-1
50962,-12
50963,-2
50964,0
50965,-5
50966,5
50967,1
50968,5
50969,0
50970,-4
50971,6
50972,0
50973,0
50974,-3
50975,0
50976,7
50977,-28
50978,-2
50979,-1
50980,-60
50981,-23
50982,1
50983,42
50984,7
50985,-2
50986,0
50987,-2
50988,-1
50989,0
50990,-11
50991,4
50992,0
50993,-4
50994,0
50995,11
50996,13
50997,-1
50998,0
50999,-14
51000,-3
51001,8
51002,2
51003,0
51004,-18
51005,5
51006,0
51007,8
51008,0
51009,0
51010,-19
51011,97
51012,99
51013,-3
51014,-2
51015,-1
51016,-55
51017,3
51018,4
51019,-2
51020,0
51021,8
51022,-1
51023,32
51024,0
51025,-2
51026,-6
51027,0
51028,0
51029,-2
51030,-3
51031,-10
51032,0
51033,397
51034,-9
51035,-1
51036,0
51037,0
51038,-1
51039,0
51040,36
51041,0
51042,-94
51043,-24
51044,0
51045,418
51046,2
51047,0
51048,0
51049,-19
51050,2
51051,-2
51052,0
51053,-1
51054,2
51055,0
51056,0
51057,-14
51058,-4
51059,0
51060,0
51061,-13
51062,3
51063,0
51064,13
51065,-8
51066,-5
51067,0
51068,-117
51069,-10
51070,438
51071,-1
51072,1
51073,-2
51074,0
51075,5
51076,-83
51077,0
51078,-3
51079,0
51080,-67
51081,-2
51082,-3
51083,3
51084,-6
51085,4
51086,0
51087,-6
51088,0
51089,-32
51090,-1
51091,2
51092,-1
51093,21
